"timestamp","event_id","event_name","user","client_ip","database","query","normalized_query","query_length","query_entropy","is_system_table","scan_efficiency","is_admin_command","is_risky_command","has_comment","execution_time_ms","lock_time_ms","cpu_time_ms","program_name","connector_name","client_os","source_host","rows_returned","rows_examined","rows_affected","error_code","error_message","error_count","has_error","warning_count","created_tmp_disk_tables","created_tmp_tables","select_full_join","select_scan","sort_merge_passes","no_index_used","no_good_index_used","connection_type","behavior_type","is_anomaly","query_complexity","generation_strategy"
"2025-12-01T09:34:44.353638","4","statement/sql/select","chu_duc_khanh","192.168.20.106","hr_db","-- status check
SELECT d.dept_name as department, COUNT(e.employee_id) as employee_count, AVG(e.salary) as avg_salary
            FROM departments d
            LEFT JOIN employees e ON d.dept_id = e.dept_id
            GROUP BY d.dept_id, d.dept_name
            ORDER BY employee_count DESC","SELECT `d` . `dept_name` AS `department` , COUNT ( `e` . `employee_id` ) AS `employee_count` , AVG ( `e` . `salary` ) AS `avg_salary` FROM `departments` `d` LEFT JOIN `employees` `e` ON `d` . `dept_id` = `e` . `dept_id` GROUP BY `d` . `dept_id` , `d` . `dept_name` ORDER BY `employee_count` DESC","292","4.5199","0","0.053097","0","0","1","0.0009","0.0","0.0","php","libmysql","Win64","HR-522-LAPTOP","6","112","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","VIEW_PROFILE","0","BASIC","context_aware"
"2025-12-01T09:35:24.723673","4","statement/sql/select","tran_mai_mai","192.168.15.166","marketing_db","SELECT c.campaign_id, c.campaign_name, c.status FROM marketing_db.campaigns c","SELECT `c` . `campaign_id` , `c` . `campaign_name` , `c` . `status` FROM `marketing_db` . `campaigns` `c`","77","4.4286","0","0.980392","0","0","0","0.0008","0.0","0.0","java","libmysql","macOS","MARKETING-503-LAPTOP","50","50","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","VIEW_CAMPAIGN","0","BASIC","ai_generation"
"2025-12-01T09:35:19.924450","4","statement/sql/select","dong_minh_thu","192.168.25.242","support_db","select  *  from  support_tickets  LIMIT  10","SELECT * FROM `support_tickets` LIMIT ?","43","4.014","0","0.909091","0","0","0","0.0002","0.0","0.0","java","libmysql","Win64","CUSTOMER_SERVICE-145-LAPTOP","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","VIEW_TICKET","0","SIMPLE","context_aware"
"2025-12-01T09:36:02.908888","4","statement/sql/select","duong_van_quang","192.168.25.212","support_db","select COUNT(*) from support_tickets","SELECT COUNT ( * ) FROM `support_tickets`","36","4.3292","0","1.0","0","0","0","0.0004","0.0","0.0","httpd","libmysql","Windows","CUSTOMER_SERVICE-143-LAPTOP","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","VIEW_TICKET","0","SIMPLE","context_aware"
"2025-12-01T09:36:00.000515","4","statement/sql/select","chu_duc_khanh","192.168.20.106","hr_db","SELECT d.dept_name as department, COUNT(e.employee_id) as employee_count, AVG(e.salary) as avg_salary
            FROM departments d
            LEFT JOIN employees e ON d.dept_id = e.dept_id
            GROUP BY d.dept_id, d.dept_name
            ORDER BY employee_count DESC","SELECT `d` . `dept_name` AS `department` , COUNT ( `e` . `employee_id` ) AS `employee_count` , AVG ( `e` . `salary` ) AS `avg_salary` FROM `departments` `d` LEFT JOIN `employees` `e` ON `d` . `dept_id` = `e` . `dept_id` GROUP BY `d` . `dept_id` , `d` . `dept_name` ORDER BY `employee_count` DESC","276","4.4427","0","0.053097","0","0","0","0.0008","0.0","0.0","php","libmysql","Win64","HR-522-LAPTOP","6","112","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","CHECK_ATTENDANCE","0","BASIC","context_aware"
"2025-12-01T09:36:20.599022","4","statement/sql/select","dong_minh_thu","192.168.25.242","support_db","/* check */ SELECT * FROM support_tickets LIMIT 10","SELECT * FROM `support_tickets` LIMIT ?","50","4.4786","0","0.909091","0","0","1","0.0003","0.0","0.0","java","libmysql","Win64","CUSTOMER_SERVICE-145-LAPTOP","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","UPDATE_TICKET","0","SIMPLE","context_aware"
"2025-12-01T09:20:04.670620","4","statement/sql/select","ly_hong_ngoc","192.168.40.47","sales_db","select company_name, email, city, contact_person
                from customers 
                where city = 'Long An' 
                ORDER BY company_name
                LIMIT 15","SELECT `company_name` , `email` , `city` , `contact_person` FROM `customers` WHERE `city` = ? ORDER BY `company_name` LIMIT ?","183","3.7008","0","0.0","0","0","0","0.0004","0.0","0.0","PowerBIDesktop","libmysql","Windows","MANAGEMENT-263-WS","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","unknown","VIEW_DASHBOARD","0","BASIC","context_aware"
"2025-12-01T09:34:58.670626","4","statement/sql/select","tang_hong_thuy","192.168.10.168","sales_db","SELECT c.customer_id, c.company_name, c.contact_person 
FROM sales_db.customers c 
WHERE c.company_name LIKE '%Ngân hàng TMCP Sài Gòn%' AND c.contact_person LIKE '%Nguyễn Văn A%'","SELECT `c` . `customer_id` , `c` . `company_name` , `c` . `contact_person` FROM `sales_db` . `customers` `c` WHERE `c` . `company_name` LIKE ? AND `c` . `contact_person` LIKE ?","178","5.0593","0","0.0","0","0","0","0.0004","0.0","0.0","ODBC","libmysql","Win32","SALES-559-PC","0","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CUSTOMER","0","SIMPLE","ai_generation"
"2025-12-01T09:20:09.724331","4","statement/sql/select","cao_phuong_ha","192.168.15.204","marketing_db","SELECT * FROM campaigns WHERE campaign_name LIKE '%Thảo%' ORDER BY campaign_name","SELECT * FROM `campaigns` WHERE `campaign_name` LIKE ? ORDER BY `campaign_name`","80","4.6098","0","0.0","0","0","0","0.0008","0.0","0.0","java","libmysql","macOS","MARKETING-375-WS","0","50","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CAMPAIGN","0","BASIC","context_aware"
"2025-12-01T09:36:55.434265","4","statement/sql/select","dong_minh_thu","192.168.25.242","support_db","SELECT * FROM support_tickets LIMIT 5","SELECT * FROM `support_tickets` LIMIT ?","37","4.3888","0","0.833333","0","0","0","0.0003","0.0","0.0","java","libmysql","Win64","CUSTOMER_SERVICE-145-LAPTOP","5","5","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","VIEW_TICKET","0","SIMPLE","context_aware"
"2025-12-01T09:20:31.239510","4","statement/sql/select","quach_mai_dung","192.168.15.16","marketing_db","select  COUNT(*)  from  campaigns","SELECT COUNT ( * ) FROM `campaigns`","33","4.2714","0","1.0","0","0","0","0.0003","0.0","0.0","ODBC","libmysql","Windows","MARKETING-775-LAPTOP","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","VIEW_CAMPAIGN","0","BASIC","context_aware"
"2025-12-01T09:21:16.782560","4","statement/sql/select","huynh_huong_anh","192.168.25.26","support_db","SELECT  *  FROM  support_tickets  LIMIT  20","SELECT * FROM `support_tickets` LIMIT ?","43","4.2176","0","0.952381","0","0","0","0.0004","0.0","0.0","chrome","libmysql","Windows","CUSTOMER_SERVICE-660-LAPTOP","20","20","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","VIEW_TICKET","0","SIMPLE","context_aware"
"2025-12-01T09:37:23.322372","4","statement/sql/select","dong_minh_thu","192.168.25.242","support_db","SELECT * FROM sales_db.orders INNER JOIN support_db.support_tickets st ON sales_db.orders.customer_id = st.customer_id WHERE sales_db.orders.order_date BETWEEN '2022-01-01' AND '2023-12-31' AND st.status = 'open'","SELECT * FROM `sales_db` . `orders` INNER JOIN `support_db` . `support_tickets` `st` ON `sales_db` . `orders` . `customer_id` = `st` . `customer_id` WHERE `sales_db` . `orders` . `order_date` BETWEEN ? AND ? AND `st` . `status` = ?","212","4.9078","0","0.0","0","0","0","0.0007","0.0","0.0","java","libmysql","Win64","CUSTOMER_SERVICE-145-LAPTOP","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","unknown","SEARCH_TICKET","0","SIMPLE","ai_generation"
"2025-12-01T09:37:25.192623","4","statement/sql/select","tang_hong_thuy","192.168.10.168","sales_db","SELECT  *  FROM  customers  LIMIT  10","SELECT * FROM `customers` LIMIT ?","37","3.9873","0","0.909091","0","0","0","0.0003","0.0","0.0","ODBC","libmysql","Win32","SALES-559-PC","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","VIEW_CUSTOMER","0","SIMPLE","context_aware"
"2025-12-01T09:37:35.959654","4","statement/sql/select","huynh_huong_anh","192.168.25.26","support_db","SELECT * FROM support_tickets LIMIT 10","SELECT * FROM `support_tickets` LIMIT ?","38","4.4489","0","0.909091","0","0","0","0.0003","0.0","0.0","chrome","libmysql","Windows","CUSTOMER_SERVICE-660-LAPTOP","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","UPDATE_TICKET","0","SIMPLE","context_aware"
"2025-12-01T09:37:54.802494","4","statement/sql/select","tang_hong_thuy","192.168.10.168","sales_db","SELECT * FROM customers WHERE email LIKE '%Nga%' LIMIT 5","SELECT * FROM `customers` WHERE `email` LIKE ? LIMIT ?","56","4.5993","0","0.0","0","0","0","0.0005","0.0","0.0","ODBC","libmysql","Win32","SALES-559-PC","0","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CUSTOMER","0","SIMPLE","context_aware"
"2025-12-01T09:37:52.262764","4","statement/sql/select","quach_mai_dung","192.168.15.16","marketing_db","SELECT * FROM campaigns WHERE campaign_name LIKE '%Nga%' LIMIT 20","SELECT * FROM `campaigns` WHERE `campaign_name` LIKE ? LIMIT ?","65","4.5543","0","0.0","0","0","0","0.0004","0.0","0.0","ODBC","libmysql","Windows","MARKETING-775-LAPTOP","0","50","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CAMPAIGN","0","BASIC","context_aware"
"2025-12-01T09:21:48.085012","4","statement/sql/select","ha_tuan_duc","192.168.30.117","finance_db","-- status check
SELECT  
                                DATE_FORMAT(invoice_date,  '%Y-%m')  as  month,
                                COUNT(*)  as  invoice_count,
                                SUM(total_amount)  as  total_amount
                        FROM  invoices  
                        WHERE  invoice_date  >=  DATE_SUB(CURDATE(),  INTERVAL  6  MONTH)
                        GROUP  BY  DATE_FORMAT(invoice_date,  '%Y-%m')
                        ORDER  BY  month  DESC","SELECT `DATE_FORMAT` ( `invoice_date` , ? ) AS SQL_TSI_MONTH , COUNT ( * ) AS `invoice_count` , SUM ( `total_amount` ) AS `total_amount` FROM `invoices` WHERE `invoice_date` >= DATE_SUB ( CURDATE ( ) , INTERVAL ? SQL_TSI_MONTH ) GROUP BY `DATE_FORMAT` ( `invoice_date` , ? ) ORDER BY SQL_TSI_MONTH DESC","482","3.6562","0","0.0","0","0","1","0.0008","0.0","0.0","excel","libmysql","Windows","FINANCE-361-PC","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","unknown","VIEW_INVOICE","0","BASIC","context_aware"
"2025-12-01T09:01:11.948004","4","statement/sql/select","bui_linh_bich","192.168.10.108","sales_db","SELECT * FROM customers LIMIT 20","SELECT * FROM `customers` LIMIT ?","32","4.2622","0","0.952381","0","0","0","0.0005","0.0","0.0","php","libmysql","Windows","SALES-387-PC","20","20","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","VIEW_ORDER","0","SIMPLE","context_aware"
"2025-12-01T08:59:29.083786","4","statement/sql/select","nguyen_xuan_khanh","192.168.10.250","sales_db","SELECT * FROM customers WHERE email LIKE '%Tuấn%' ORDER BY email","SELECT * FROM `customers` WHERE `email` LIKE ? ORDER BY `email`","64","4.6525","0","0.0","0","0","0","0.0005","0.0","0.0","java","libmysql","Win64","SALES-253-PC","0","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_ORDER","0","SIMPLE","context_aware"
"2025-12-01T09:38:26.810904","4","statement/sql/create_view","tang_hong_thuy","192.168.10.168","sales_db","CREATE OR REPLACE VIEW VIEW_ORDER_SUMMARY (customer_id, order_number, order_date, total_amount) AS SELECT c.customer_id, o.order_number, o.order_date, o.total_amount FROM sales_db.orders o INNER JOIN sales_db.customers c ON o.customer_id = c.customer_id","CREATE OR REPLACE VIEW `VIEW_ORDER_SUMMARY` ( `customer_id` , `order_number` , `order_date` , `total_amount` ) AS SELECT `c` . `customer_id` , `o` . `order_number` , `o` . `order_date` , `o` . `total_amount` FROM `sales_db` . `orders` `o` INNER JOIN `sales_db` . `customers` `c` ON `o` . `customer_id` = `c` . `customer_id`","253","4.7833","0","0.0","0","0","0","0.0002","0.0","0.0","ODBC","libmysql","Win32","SALES-559-PC","0","0","0","1142","CREATE VIEW command denied to user 'tang_hong_thuy'@'192.168.10.168' for table 'view_order_summary'","1","1","0","0","0","0","0","0","0","0","unknown","VIEW_CUSTOMER","0","SIMPLE","ai_generation"
"2025-12-01T09:24:38.238344","4","statement/sql/create_view","ho_mai_phuong","192.168.10.92","sales_db","CREATE OR REPLACE VIEW VIEW_ORDER AS SELECT c.customer_id, c.company_name, c.contact_person FROM sales_db.customers c","CREATE OR REPLACE VIEW `VIEW_ORDER` AS SELECT `c` . `customer_id` , `c` . `company_name` , `c` . `contact_person` FROM `sales_db` . `customers` `c`","117","4.7768","0","0.0","0","0","0","0.0002","0.0","0.0","ODBC","libmysql","Win32","SALES-390-LAPTOP","0","0","0","1142","CREATE VIEW command denied to user 'ho_mai_phuong'@'192.168.10.92' for table 'view_order'","1","1","0","0","0","0","0","0","0","0","unknown","VIEW_CUSTOMER","0","SIMPLE","ai_generation"
"2025-12-01T08:58:11.756344","4","statement/sql/select","vu_thanh_phong","192.168.15.49","marketing_db","select COUNT(*) from campaigns","SELECT COUNT ( * ) FROM `campaigns`","30","4.4151","0","1.0","0","0","0","0.0004","0.0","0.0","Tableau","libmysql","Win64","MARKETING-419-LAPTOP","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","VIEW_LEADS","0","BASIC","context_aware"
"2025-12-01T09:30:24.212837","4","statement/sql/select","ta_huong_thao","192.168.50.103","sales_db","SELECT * FROM customers LIMIT 10","SELECT * FROM `customers` LIMIT ?","32","4.2622","0","0.909091","0","0","0","0.0004","0.0","0.0","dbeaver","mysql-connector-python","darwin","DEV-131-PC","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","DEBUG_QUERY","0","SIMPLE","ai_generation"
"2025-12-01T09:39:28.561363","4","statement/sql/select","tran_mai_mai","192.168.15.166","marketing_db","SELECT * FROM campaigns WHERE campaign_name LIKE '%Nga%' ORDER BY campaign_name","SELECT * FROM `campaigns` WHERE `campaign_name` LIKE ? ORDER BY `campaign_name`","79","4.4969","0","0.0","0","0","0","0.0003","0.0","0.0","java","libmysql","macOS","MARKETING-503-LAPTOP","0","50","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CAMPAIGN","0","BASIC","context_aware"
"2025-12-01T09:04:56.466064","4","statement/sql/select","ta_minh_thuy","192.168.15.174","marketing_db","SELECT * FROM campaigns WHERE campaign_name LIKE '%Hùng%' LIMIT 5","SELECT * FROM `campaigns` WHERE `campaign_name` LIKE ? LIMIT ?","65","4.5336","0","0.0","0","0","0","0.0004","0.0","0.0","Tableau","libmysql","Windows","MARKETING-479-LAPTOP","0","50","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CAMPAIGN","0","BASIC","context_aware"
"2025-12-01T09:30:51.115179","4","statement/sql/select","hoang_huu_hoang","192.168.10.198","sales_db","SELECT * FROM customers LIMIT 10","SELECT * FROM `customers` LIMIT ?","32","4.2622","0","0.909091","0","0","0","0.0004","0.0","0.0","PowerBIDesktop","libmysql","Win64","SALES-866-WS","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","VIEW_CUSTOMER","0","SIMPLE","context_aware"
"2025-12-01T09:30:58.154583","4","statement/sql/select","vo_hong_mai","192.168.50.45","sales_db","/* audit */ SELECT * FROM customers LIMIT 5","SELECT * FROM `customers` LIMIT ?","43","4.3389","0","0.833333","0","0","1","0.0004","0.0","0.0","php","mysql-connector-python","macOS","DEV-513-WS","5","5","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","DEBUG_QUERY","0","SIMPLE","context_aware"
"2025-12-01T09:40:09.005213","4","statement/sql/select","tran_mai_mai","192.168.15.166","marketing_db","select * from campaigns LIMIT 10","SELECT * FROM `campaigns` LIMIT ?","32","4.2622","0","0.909091","0","0","0","0.0003","0.0","0.0","java","libmysql","macOS","MARKETING-503-LAPTOP","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","VIEW_CAMPAIGN","0","BASIC","context_aware"
"2025-12-01T09:39:54.954729","4","statement/sql/select","ho_mai_phuong","192.168.10.92","sales_db","SELECT c.customer_id, c.company_name, c.contact_person
FROM sales_db.customers c
WHERE c.company_name LIKE '%Ngân Hàng%' OR c.contact_person LIKE '%Nguyễn Văn A%'","SELECT `c` . `customer_id` , `c` . `company_name` , `c` . `contact_person` FROM `sales_db` . `customers` `c` WHERE `c` . `company_name` LIKE ? OR `c` . `contact_person` LIKE ?","162","4.9497","0","0.0","0","0","0","0.0004","0.0","0.0","ODBC","libmysql","Win32","SALES-390-LAPTOP","0","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CUSTOMER","0","SIMPLE","ai_generation"
"2025-12-01T09:40:47.441053","4","statement/sql/select","quan_thanh_long","192.168.40.142","sales_db","SELECT company_name, email, city, contact_person
                FROM customers 
                WHERE city = 'Hồ Chí Minh' 
                ORDER BY company_name
                LIMIT 20","SELECT `company_name` , `email` , `city` , `contact_person` FROM `customers` WHERE `city` = ? ORDER BY `company_name` LIMIT ?","187","3.8649","0","0.484848","0","0","0","0.0005","0.0","0.0","Tableau","libmysql","Win64","MANAGEMENT-219-WS","16","32","0","0","","0","0","0","0","0","0","0","0","0","0","unknown","LOGIN","0","BASIC","ai_generation"
"2025-12-01T09:40:54.123831","4","statement/sql/select","luong_mai_hong","192.168.25.154","support_db","select * from support_tickets where subject = 'admin' LIMIT 1","SELECT * FROM `support_tickets` WHERE SUBJECT = ? LIMIT ?","61","4.5019","0","0.0","0","0","0","0.0003","0.0","0.0","ODBC","libmysql","Windows","CUSTOMER_SERVICE-841-PC","0","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","LOGIN","0","SIMPLE","context_aware"
"2025-12-01T09:40:56.241274","4","statement/sql/select","hoang_minh_thuy","192.168.20.117","hr_db","/* check */ select  d.dept_name  as  department,  COUNT(e.employee_id)  as  employee_count,  AVG(e.salary)  as  avg_salary
                        from  departments  d
                        LEFT  JOIN  employees  e  ON  d.dept_id  =  e.dept_id
                        GROUP  BY  d.dept_id,  d.dept_name
                        ORDER  BY  employee_count  DESC","SELECT `d` . `dept_name` AS `department` , COUNT ( `e` . `employee_id` ) AS `employee_count` , AVG ( `e` . `salary` ) AS `avg_salary` FROM `departments` `d` LEFT JOIN `employees` `e` ON `d` . `dept_id` = `e` . `dept_id` GROUP BY `d` . `dept_id` , `d` . `dept_name` ORDER BY `employee_count` DESC","360","3.8848","0","0.053097","0","0","1","0.0011","0.0","0.0","java","libmysql","Windows","HR-555-WS","6","112","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","EXPORT_REPORT","0","BASIC","context_aware"
"2025-12-01T09:40:27.393150","4","statement/sql/select","ta_minh_thuy","192.168.15.174","marketing_db","select  COUNT(*)  from  campaigns","SELECT COUNT ( * ) FROM `campaigns`","33","4.2714","0","1.0","0","0","0","0.0002","0.0","0.0","Tableau","libmysql","Windows","MARKETING-479-LAPTOP","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","VIEW_CAMPAIGN","0","BASIC","context_aware"
"2025-12-01T09:41:34.276714","4","statement/sql/select","hoang_minh_thuy","192.168.20.117","hr_db","select  d.dept_name  as  department,  COUNT(e.employee_id)  as  employee_count,  AVG(e.salary)  as  avg_salary
                        from  departments  d
                        LEFT  JOIN  employees  e  ON  d.dept_id  =  e.dept_id
                        GROUP  BY  d.dept_id,  d.dept_name
                        ORDER  BY  employee_count  DESC","SELECT `d` . `dept_name` AS `department` , COUNT ( `e` . `employee_id` ) AS `employee_count` , AVG ( `e` . `salary` ) AS `avg_salary` FROM `departments` `d` LEFT JOIN `employees` `e` ON `d` . `dept_id` = `e` . `dept_id` GROUP BY `d` . `dept_id` , `d` . `dept_name` ORDER BY `employee_count` DESC","348","3.8008","0","0.053097","0","0","0","0.0009","0.0","0.0","java","libmysql","Windows","HR-555-WS","6","112","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","LOGIN","0","BASIC","context_aware"
"2025-12-01T09:40:56.931353","4","statement/sql/select","vo_hong_mai","192.168.50.45","sales_db","/* audit */ SELECT * FROM customers LIMIT 10","SELECT * FROM `customers` LIMIT ?","44","4.3968","0","0.909091","0","0","1","0.0002","0.0","0.0","php","mysql-connector-python","macOS","DEV-513-WS","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","EXPLAIN_QUERY","0","SIMPLE","ai_generation"
"2025-12-01T09:40:55.429745","4","statement/sql/select","hoang_huu_hoang","192.168.10.198","sales_db","SELECT * FROM customers WHERE email LIKE '%Tâm%' LIMIT 5","SELECT * FROM `customers` WHERE `email` LIKE ? LIMIT ?","56","4.5367","0","0.0","0","0","0","0.0005","0.0","0.0","PowerBIDesktop","libmysql","Win64","SALES-866-WS","0","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CUSTOMER","0","SIMPLE","context_aware"
"2025-12-01T09:41:50.580683","4","statement/sql/select","quan_thanh_long","192.168.40.142","sales_db","SELECT company_name, email, city, contact_person
                FROM customers 
                WHERE city = 'Cần Thơ' 
                ORDER BY company_name
                LIMIT 15","SELECT `company_name` , `email` , `city` , `contact_person` FROM `customers` WHERE `city` = ? ORDER BY `company_name` LIMIT ?","183","3.8351","0","0.482759","0","0","0","0.0006","0.0","0.0","Tableau","libmysql","Win64","MANAGEMENT-219-WS","14","28","0","0","","0","0","0","0","0","0","0","0","0","0","unknown","VIEW_DASHBOARD","0","BASIC","context_aware"
"2025-12-01T09:42:12.661057","4","statement/sql/select","hoang_minh_thuy","192.168.20.117","hr_db","SELECT  d.dept_name  as  department,  COUNT(e.employee_id)  as  employee_count,  AVG(e.salary)  as  avg_salary
                        FROM  departments  d
                        LEFT  JOIN  employees  e  ON  d.dept_id  =  e.dept_id
                        GROUP  BY  d.dept_id,  d.dept_name
                        ORDER  BY  employee_count  DESC","SELECT `d` . `dept_name` AS `department` , COUNT ( `e` . `employee_id` ) AS `employee_count` , AVG ( `e` . `salary` ) AS `avg_salary` FROM `departments` `d` LEFT JOIN `employees` `e` ON `d` . `dept_id` = `e` . `dept_id` GROUP BY `d` . `dept_id` , `d` . `dept_name` ORDER BY `employee_count` DESC","348","3.8453","0","0.053097","0","0","0","0.0013","0.0","0.0","java","libmysql","Windows","HR-555-WS","6","112","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","LOGIN","0","BASIC","context_aware"
"2025-12-01T09:39:30.942307","4","statement/sql/select","nguyen_xuan_khanh","192.168.10.250","sales_db","SELECT  COUNT(*)  FROM  customers","SELECT COUNT ( * ) FROM `customers`","33","4.2714","0","1.0","0","0","0","0.0003","0.0","0.0","java","libmysql","Win64","SALES-253-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","VIEW_ORDER","0","SIMPLE","context_aware"
"2025-12-01T09:41:58.193865","4","statement/sql/select","luong_mai_hong","192.168.25.154","sales_db","select  COUNT(*)  from  customers","SELECT COUNT ( * ) FROM `customers`","33","3.9832","0","1.0","0","0","0","0.0002","0.0","0.0","ODBC","libmysql","Windows","CUSTOMER_SERVICE-841-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","VIEW_CUSTOMER","0","SIMPLE","context_aware"
"2025-12-01T09:37:32.365065","4","statement/sql/select","cao_thanh_dat","192.168.25.228","support_db","SELECT * FROM support_db.support_tickets WHERE subject LIKE '%%'","SELECT * FROM `support_db` . `support_tickets` WHERE SUBJECT LIKE ?","64","4.6933","0","0.990099","0","0","0","0.0007","0.0","0.0","ODBC","libmysql","Windows","CUSTOMER_SERVICE-582-LAPTOP","100","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_TICKET","0","SIMPLE","ai_generation"
"2025-12-01T09:42:36.742573","4","statement/sql/select","quan_thanh_long","192.168.40.142","sales_db","SELECT c.customer_id, c.company_name, c.contact_person 
FROM sales_db.customers c 
WHERE c.company_name = 'ABC Corporation' AND c.contact_person = 'Nguyễn Văn A'","SELECT `c` . `customer_id` , `c` . `company_name` , `c` . `contact_person` FROM `sales_db` . `customers` `c` WHERE `c` . `company_name` = ? AND `c` . `contact_person` = ?","161","4.8184","0","0.0","0","0","0","0.0004","0.0","0.0","Tableau","libmysql","Win64","MANAGEMENT-219-WS","0","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_CUSTOMER","0","BASIC","ai_generation"
"2025-12-01T09:42:19.053726","4","statement/sql/create_view","hoang_huu_hoang","192.168.10.198","sales_db","CREATE OR REPLACE VIEW VIEW_ORDER_DETAILS AS SELECT c.customer_id, c.company_name, c.contact_person FROM sales_db.customers AS c","CREATE OR REPLACE VIEW `VIEW_ORDER_DETAILS` AS SELECT `c` . `customer_id` , `c` . `company_name` , `c` . `contact_person` FROM `sales_db` . `customers` AS `c`","128","4.7989","0","0.0","0","0","0","0.0002","0.0","0.0","PowerBIDesktop","libmysql","Win64","SALES-866-WS","0","0","0","1142","CREATE VIEW command denied to user 'hoang_huu_hoang'@'192.168.10.198' for table 'view_order_details'","1","1","0","0","0","0","0","0","0","0","unknown","VIEW_CUSTOMER","0","SIMPLE","ai_generation"
"2025-12-01T09:42:54.561453","4","statement/sql/select","nguyen_xuan_khanh","192.168.10.250","sales_db","-- status check
SELECT * FROM customers LIMIT 20","SELECT * FROM `customers` LIMIT ?","48","4.4774","0","0.952381","0","0","1","0.0003","0.0","0.0","java","libmysql","Win64","SALES-253-PC","20","20","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","ADD_ITEM","0","SIMPLE","context_aware"
"2025-12-01T09:43:11.035795","4","statement/sql/select","luong_mai_hong","192.168.25.154","support_db","SELECT * FROM support_tickets WHERE subject LIKE '%Duc%' LIMIT 10","SELECT * FROM `support_tickets` WHERE SUBJECT LIKE ? LIMIT ?","65","4.7006","0","0.0","0","0","0","0.0004","0.0","0.0","ODBC","libmysql","Windows","CUSTOMER_SERVICE-841-PC","0","100","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","SEARCH_TICKET","0","SIMPLE","context_aware"
"2025-12-01T09:43:37.444611","4","statement/sql/create_view","nguyen_xuan_khanh","192.168.10.250","sales_db","CREATE OR REPLACE VIEW VIEW_ORDER AS SELECT c.customer_id, c.company_name, c.contact_person FROM sales_db.customers c","CREATE OR REPLACE VIEW `VIEW_ORDER` AS SELECT `c` . `customer_id` , `c` . `company_name` , `c` . `contact_person` FROM `sales_db` . `customers` `c`","117","4.7768","0","0.0","0","0","0","0.0007","0.0","0.0","java","libmysql","Win64","SALES-253-PC","0","0","0","1142","CREATE VIEW command denied to user 'nguyen_xuan_khanh'@'192.168.10.250' for table 'view_order'","1","1","0","0","0","0","0","0","0","0","unknown","VIEW_ORDER","0","SIMPLE","ai_generation"
